id,name,profile_path,gender
16838,Steven Paul,,2
1407364,Noon Orsatti,,0
11683,Zdeněk Svěrák,/pTgqUt9MVbHjbogxN7oJJ3hEJzN.jpg,2
115318,Ladislav Smoljak,/oWehbDo2quQLEeG5rFVtwFRxBKB.jpg,2
75463,Michael Hitchcock,/73p9EPqV8fmjRyYnsFW9iFzuuqH.jpg,2
75465,Lewis Arquette,/uPlzI6d6zjJ8epskb5GepEtkNJF.jpg,2
71871,Sergei Bodrov Jr.,/jlF4STOkQGsXmZfeaIqGacckVYn.jpg,2
21130,Jayce Bartok,/xDhwbN0QGGZ1YtvcML3EX8d5JJj.jpg,2
63295,Peter O'Brien,/ebW9eoPY57aR1CKp8G82Hl9PyL.jpg,2
9376,Belinda McClory,/kH5KJ0QuSN2MgYqRP4JSdnCcE9K.jpg,1
389,Alison Eastwood,/mRXDleUiPyNFSv3mOF4PNR7nhkY.jpg,1
9309,Richard Pryor,/hzJ3Q7wDLv4m82eMTbK2tzVzCHG.jpg,2
9311,Gilbert B. Combs,,0
9315,Marilyn Manson,/iUMXqqB1rScONzA7FrUtyb7G8pA.jpg,2
13308,Akosua Busia,/wxelYaGa4xWcFhII3EebwX5pscZ.jpg,1
51100,Gad Elmaleh,/ay3csj0Wmn8OppIcArmHRiwmBLc.jpg,0
230466,Messaoud Hattau,,0
230469,Cheik Doukouré,/7iSGcpFeVgotR5NDuX2AAD7cabf.jpg,2
84212,Scott LaRose,/z0ycpwF75FUkAeIFORdnVXyJ7dd.jpg,0
150,RZA,/v5bwcyzUWVqjmczWu4PrdwnL6t6.jpg,2
37006,Justin Urich,,2
64856,Michael Jai White,/zvt4lOlPVVq1MZXmJDWNmBQDnWl.jpg,2
1217003,Dana Barron,/pA96AvipoiQxNck5Kvxt3sQPkTZ.jpg,1
21721,Dean Cain,/cICjOmo5KZWdfJLBvIExDE6Ma5f.jpg,2
58098,Howard Stern,/q1Rw63Qd588oOEpoUTELEKlH4bN.jpg,2
92706,Slash,/5hhD7gG5XWvGa5BZ6vKNitX1J3V.jpg,2
60434,Dee Snider,/ocrhugGeyajEqQUKyh1NUjBuqUY.jpg,2
91351,Sarah Hyland,/pRKChfdyIjWukhoXwL0TqsTo41T.jpg,1
17373,Jürgen Vogel,/6YSNLd5gKHqDua5Qm2kCNOoU6GL.jpg,0
70684,Donal O'Kelly,,2
112827,Brendan O'Carroll,/nwnNJnn9Paj2RGaDJ9cw6sE7KRr.jpg,2
45474,Rudy Ray Moore,/12NnmFFl6PsTlUFDVMrUU4oTHDe.jpg,2
83114,Sam Sako,,0
6413,Danny Huston,/jc1eGtCShQ2ZkzqWApiWbA1lbTF.jpg,2
35340,Barbara Williams,/5S02XyxT3CnZQWKFHIxUCeY18gG.jpg,1
74859,David Barrett,,2
3267,George Hamilton,/2ryjNrkHMMyxwFQ4Z2cEIdiBvvh.jpg,2
112,Cate Blanchett,/33vvSBq51vpXwfkhQzQTwgRAUeI.jpg,1
60513,Pauline Chan,,0
18660,Leisha Hailey,/f2W0tXQKYbRZuxiIdg7RucQqJrS.jpg,1
24501,Pierre Richard,/i3wEwByPX6ZKIIO0AssFWKy6qaz.jpg,2
15009,Justin Theroux,/mq1iRC3rxdTFi3M0A2EedobJEx1.jpg,2
197872,Joshua Fardon,,0
87108,Dayton Callie,/juvG2DUtPizorLbf1c6lbNZeT0u.jpg,2
61346,Rowan Woods,,2
23659,Will Ferrell,/jwKrNtRCRqPYHtb5I525VKN1pjv.jpg,2
122807,Dana Gould,/bISKtdHp2WNEQ9zu2FNIZZYhanm.jpg,2
19375,François Guillaume,,0
1551797,Joss Skottowe,,0
236535,Paul Vecchiali,/iLhbAGMBFzNGGRqEdwns2rlUi3V.jpg,0
15336,Dougray Scott,/zeZmtK4EKK9R2r6bp2nTxMs3ByS.jpg,2
5342,Mike Nichols,/eJgJEVil7iOJ9sTAXLCVRKfeKKM.jpg,2
16847,Eli Roth,/lV7xjR2fUXX3u8Ixg8nhKFbuqm3.jpg,2
72320,Xavier Beauvois,/dce2PuZxeDr9rkoVqZxfNeskxpi.jpg,2
1158455,Henri Berthon,,0
1884,Steven Soderbergh,/dxdMRsAosaGlMRd7EMmm9lrXXsW.jpg,2
55259,Paul Rodríguez,/lbI7Ot0rg6jhqhDwYpGFGQIA9BC.jpg,2
156509,Dylan Haggerty,/tN1ASzw3bQMD6ydn80czSg5FcUZ.jpg,2
9888,Claire Denis,/bifT0inBvrNxLbLslWdgAfsajuF.jpg,1
141934,Jessica Edwards,,0
138322,Victor Nunez,,2
7465,Carrie Preston,/dyGxZwqL6N95BhuiJQf0PXTxrsS.jpg,1
58608,Shinya Tsukamoto,/bl8guH7tvIg4fOiNZFweBjb93Ik.jpg,2
543812,Kim Sujin,,0
10917,Simon Abkarian,/oR1F42rVMY8QsmjK0R8ST4RBBe0.jpg,2
68,Fritz Lang,/fQAlhdBDnUYXzkezvyzjLB72pvw.jpg,2
3540,Raoul Coutard,/xfAtBAME3A4vb4uXkWAjtsasRBZ.jpg,0
81425,Philippe Petit,/yOcLNryb2L1m2yhdGuAdP6wjhF1.jpg,0
1066722,Ghalia Lacroix,,1
1161618,Harry Cleven,,0
36802,Elaine Stritch,/4QGJE8HwbJXdb7MrsINR8zJtDzp.jpg,1
219237,Ian Whitcomb,,0
1530544,Mark Thomason,,0
1808950,Michael Egan,,0
55227,William B. Kaplan,,0
127614,Richard Elfman,,2
106243,Mary Ann Schmidt,/3IjoYrC0VPFzRMp8rZORFUmRgah.jpg,1
32205,Brendan Fletcher,/pt6kjBmnhamO1nvc1YqX3AczYpS.jpg,2
6383,Aaron Eckhart,/aRSofX2rMpOhPanB9Wh7veYmFn4.jpg,2
1074163,G.A. Aguilar,,2
3686,Johanna Ray,,1
3952,Kevin Grevioux,/3ht6uH2XMultxyUISAPftBYHwiB.jpg,2
4886,Norman Reedus,/wJBL3VdMdMD5OarXEVHmSoupiLT.jpg,2
936505,Chris Howell,,0
86988,Demetrius Navarro,/26EKP6CdpIgwLmuQj3OpOF8TLJg.jpg,2
230464,Harri James,/2fePgW7EG9k2JU9pfLm9Iega44Y.jpg,1
912,Larry Ferguson,/gxsly0SbgYLPB1Y3XOz12jAEmza.jpg,2
47085,Ronald Guttman,/mqUqJDVGojFkKQvaC96jFTBuEqD.jpg,2
53593,Pete Antico,/eG7VI6yLvSfPxTGKsv3vRaNCCHl.jpg,2
6385,William Richert,,2
53361,Michael Parker,,0
54470,Lauren Ambrose,/zEdW3X6MHTDVG4jizKfVebVTmCH.jpg,1
5725,Goran Visnjic,/to8FHxK5fNSxNi0LGFt5lX4SFGq.jpg,2
1566830,Jared Chandler,/xqhwdRitSMzE5hPjxRC8WVr7li0.jpg,2
33017,Allan Graf,/kY2U92OoIr21UGGPHgDf8b4rIHZ.jpg,2
1334906,Michael Warwick,,0
78395,Norman Howell,,2
149439,Gregory White,,2
165353,Robert Foster,,2
62596,Kane Hodder,/1bTc6ACp6bLCBhhfNUZyqwnZ5fY.jpg,2
97939,Reggie Bannister,/4ayBwRs64wGiCpj2HXHGw3HIO9K.jpg,2
51996,Brian Klugman,/jlzEmXQGYOnoKC9ipLSEC5Ioz9E.jpg,2
555329,Greg Funk,,0
167999,Cyndi Pass,/j9U7jjoqT32RHcENnXPRzgwJmRL.jpg,1
1002919,Trish Summerville,/mBLxulkFOaMzFqagJNpOKTtHO9a.jpg,0
1016158,Clay Jeter,,0
58206,Julius R. Nasso,,2
1744054,Bruce Benson,,0
3181,Richard Rutowski,,2
555143,Jeff Flach,,0
538091,Daniel Meyer,,2
375719,Jimmy Ray Pickens,,0
73197,Tony Amatullo,,2
1402013,Scott Allen Logan,,0
10860,Jessica Biel,/ldPnPw2Kx7ySUoDB9w8n7fOZqAb.jpg,1
3897,Katie Holmes,/eYeE0Z1sOvqxt7LsQHK30vUfWaM.jpg,1
1187909,Joe Quesada,,0
17276,Gerard Butler,/i54XoxYieuff2w6MwyfwVUBvmR0.jpg,2
164419,Gino Lucci,,0
42720,Will Stewart,/1U0NMEvIoiYt5oUpZUh8FF0l4ih.jpg,2
19149,Tori Spelling,/r7eK4y6uohT2mtV9IDrn7FNze2S.jpg,1
9278,Jennifer Garner,/ipLvpX5cE4onFxysARCodQ0EjCD.jpg,1
15425,Neil Young,/a16W37yjeFIH2tyg5xokN49075F.jpg,0
23324,Paul Schmidt,,0
192272,Branford Marsalis,/sUPF2Q2cq8R8D3XRkVDF8lNqDlW.jpg,2
6111,Mike Figgis,/nIaxYZkNX6j70VQyHwzed1QxOXD.jpg,2
57206,Sally Potter,/zSyRgr2Wc7Dbi4IDZCjkDouAaJI.jpg,1
59874,Robert Downey Sr.,/6ITEZoNCgMweY7Sf6DxV4T5mkwG.jpg,2
98365,Veronica Hart,/t7bXZJMkGONaF1ilMLFFy66msYk.jpg,1
1139130,"Jason ""Jake"" Cross",,2
312,Jon Brion,/bJZWUhhCgXN238ouWYpzPONW0sv.jpg,2
1717527,Tim Soronen,,0
40468,Michael Penn,,2
131413,Mike Gunther,/5ZbAmoeQxUOqzk1YWN5uaKJ7N2q.jpg,0
1521517,Theo Mayes,,0
27763,Casper Van Dien,/ktJIgsilxxQeOvA9I789veHnDnt.jpg,2
41687,Patrick Muldoon,/bQXk6dGI2zjRY2rvfwmpdHpyh9F.jpg,2
131532,J.J. Perry,/57assDPZceZ4x7YWrkPE5FqVn1f.jpg,0
116898,Blair Slater,,2
23119,Peter Krause,/4p42emuJrU8fFxbBuOhYFFdzmN6.jpg,2
1551,Philip Glass,/5xhnji5hjwJHbWer6nwjFdM9GAB.jpg,2
30365,Michael Caton-Jones,/oKzuAA9S6VAb0qkmD9v8Z30jGSf.jpg,2
1091218,Laura Viederman,,0
173668,Peter Sullivan,/7TpHTW3EtlGuzAKJm5UQsjZUFeO.jpg,0
974,Dexter Fletcher,/did9anJiAFYvTbeQyNZaxts7GaT.jpg,2
1649778,Mike Justus,/wfKqOnhGPMQXMU5bQTfoE8GFenA.jpg,2
99237,Gail Harris,/1cQyKsTqi2ZhRr5O81TpMLnzlNK.jpg,1
31155,Fred Olen Ray,/vHcV6RYDAT1kh3RGRah8tiNrDyK.jpg,2
98132,Jim Wynorski,/zfmdU522dCGkmxvsjqN3GPhtq19.jpg,2
99745,Bob Bragg,,2
79592,Bob Ivy,/bGKG5G07ldok7XbEWZpINL4UVe.jpg,0
1428,Mick Jagger,/nrGPcc3RAvS9OgsoKnRKD3ZoJCM.jpg,2
6162,Paul Bettany,/xN2pJ3DIPacYviSSwDovxizPS2w.jpg,2
31178,David Preston,,2
142995,Patrick Huard,/UgSNJRU47uRVBPOulrFjvjbUuS.jpg,2
96596,Roc LaFortune,/7vwjjbdLKLp1qpTjTyH0U80t2SG.jpg,2
24318,Richard Benjamin,/9BQ5QcoCA7sfQzPvBpX8U4zDXqn.jpg,2
42111,Bryan Spicer,/yyqVSx1GZlUQbAPncdrgzcqSNVX.jpg,2
6615,John Mighton,/sltwOfBY80pbENcHYfivZAABw8D.jpg,0
1281445,Jimmy Flynn,,0
1647723,Michael Arthur,/3ahJoyPX3RYKXT89cWDJRgyfZyN.jpg,2
51918,Harmony Korine,/jIRFas9ht1GgRVuWKBWEDwgtnFU.jpg,0
17281,Mike Hodges,/35mcdpwimATfaeEGpLhR0iVJ2Ep.jpg,0
9573,Peter Deming,/3NgM7E5kRYFMXY5znBPktbeI6qB.jpg,2
26458,Kevin Williamson,/jvQi0LJEJdQGHkz6KEILAA6Z8gk.jpg,2
69393,John Patrick,,2
20739,Adam Shankman,/alYdaxIYDvJZFnVrM2n01jcafKo.jpg,2
1418031,Christopher Doyle,/8Im0vN3mF2aQJHROJBZpKX6RPps.jpg,2
1475742,Daniel K. Arredondo,,0
1009255,Jason Trost,/aocIfW3WvQlVTkt80WSOnVS7BSR.jpg,0
8538,Lewis Abernathy,/cN23m7NhF2KCtNdDvPzZJk7NZTa.jpg,0
8544,Eric Braeden,/6dEqM2zylkopoZtr6quXW5i7W0V.jpg,2
8551,Gregory Cooke,/m8FyXu7UFcgwOidEK86Y2cCFau6.jpg,2
1054325,Martin Hub,/kYMySjmfnmwuVBN0vMUXmcyWto7.jpg,2
1597443,Brian Walsh,,0
142325,Simon Crane,,0
1106167,Terry Forrestal,,0
97436,Derek Lea,/fcI8XMeweX1PyGfoalemET40QAM.jpg,2
40695,David Cronnelly,,0
592618,Marc Cass,/uXLa9OA8bpeZvY4LB7g1BVSNvxE.jpg,0
1402008,Kathleen S. Dunn,,1
2710,James Cameron,/zy2foCd8PEtvCcsX48cROdQdDLB.jpg,2
75804,Kevin De La Noy,,2
1337466,Tony Kenny,,0
63423,Johnny Martin,,2
1730068,Mike O'Neal,,0
93214,Steven Quale,,2
1741742,R. Gern Trowbridge,,0
60642,Tom Petty,/aCK0M7nRk8kRF0WVOZ5b0OrWZt5.jpg,2
127070,Brian Anthony Wilson,/eyD5AboJVg4Z47qsQrKNKf8jKkK.jpg,0
300990,Kirk Fox,/4yTvRJujYxkFRuT6KOgzB1Byjbw.jpg,2
1851743,Korey Scott Pollard,/ossUuMvOqkAd4FyMbRRteoDGuMi.jpg,0
7517,Kate Bosworth,/qyXGcKfxuBbsF0PRmiApM75F1zk.jpg,1
7529,Allison Moorer,,0
5695,Sid Haig,/7eNFfpB9dfPZ1KAldcvE2MldWK6.jpg,2
1234,Tara Reid,/9nI9GsV1HZS3YKvMqrGuuEYWr8v.jpg,1
4771,Aimee Mann,/2qP6xS8h9SKFOSi053duEFVv6b0.jpg,1
66210,Luis Colina,,2
1559637,Jennifer Lamb,/m6fQZbzuzMpU0oMg0m53Ylrnpr8.jpg,1
1200776,Mary Jasionowski,,1
982702,Anthony Fiorino,,2
13474,Richard O'Brien,/pCxCt82DQQLTgOryp6FPczmN3L9.jpg,2
15340,Nicholas Bell,/jtwLg2u2Zjoi0DFkmadvFIcfhdp.jpg,2
63935,Alex Daniels,/z3p1nleB90Fc7WGLB6i7S99OtNo.jpg,2
49424,Michael A. Goorjian,/y8yhMiLlNDnaxGpDkhHaj18gtAS.jpg,2
57690,Jim Breuer,/hHU8uCAnhsfXSdJCMFgUy4gAGAn.jpg,2
59018,Michael J. Pagan,/ahRXzDcYUSwunOppktmfrU7XC8w.jpg,2
56778,Stuart Townsend,/8xnPcuwJEz2aiPr4NoqgfBj6lnW.jpg,2
1557582,Larry Randall,,0
1462416,Neil Peplow,,0
1616303,Richard Graydon,,0
999460,Chan Fai-Hung,,0
87336,Pedro Cardoso,/cy55yAxCdnz9pnVF6zoigGxVpDU.jpg,0
87337,Luiz Fernando Guimarães,/105kljL0qnDX6Ojkb6qbb9hAe5B.jpg,0
87341,Selton Mello,/cMnoKvngXDzs4Sid8GhlRyKctz0.jpg,2
47984,Melanie Brown,/sV9wixJdgZRcwAqszbgfJMNg7bU.jpg,0
47990,Elvis Costello,/iwSEIAAfvT7ZLvWgi9zqIyfs2BM.jpg,2
11370,Elton John,/bFQvidUsrWfWo4ZI7oZgTnB8Zb6.jpg,2
44731,Jonathan Ross,/ttUQTvAb0egzNSAiW2WB7AD8VnW.jpg,2
18694,Bret Michaels,/qcS2LWtZbZdKKqayFXd67mCwD8J.jpg,2
16364,Michael Carlin,,2
1330853,Jason Howard,,0
70146,Wilson Pickett,/cDDbvmYfOaGdh0CnETWdM2SYyTS.jpg,2
2585,Eric Clapton,/5Y9eRWlz7AMR4eofCm6OVSZkc1s.jpg,2
5726,Cedric the Entertainer,/yyGxCX3yT1weZREjCxQ40dk1aFO.jpg,2
1080880,Johnny Hickey,,0
5586,Yeardley Smith,/mUbHricJlXDV6I4L2Z7sgCs1kWK.jpg,1
8844,Lawrence Kasdan,/pBAB9NAMRhL2IBYcgLu6P1CdXbW.jpg,2
66605,Todd Solondz,/9qRwwtUTviJLA1td24BMhWxfCbn.jpg,2
9178,Kristi Zea,/ztX9n1RfiJnfhpQKZshM0HYyzb3.jpg,1
1400380,Mary Elizabeth Still,/AbecNpQpxDLqkdiKZtBQOc31HF0.jpg,1
72638,Tracy Letts,/r7GB1z7REMCiS9QpqLMButJTGRo.jpg,2
205164,Lennox Brown,/ovaCwDIZmcxCvLCBEoredQcIApe.jpg,2
69865,Jesús Ochoa,/pUCmBfeImQUlNUDzHpfJf8Xkb75.jpg,2
1388727,Lucía Álvarez,,0
7354,Daniel Birman Ripstein,,0
154520,Matt George,/ckt5PH6XaPYjwNjrdYKKc5TRd4S.jpg,0
86557,David Breashears,,2
553211,Andrew Wallace,,0
544194,Glynn Williams,,0
1089410,Rebecca White,,0
1772,Anna Faris,/b9o0qGfRqaQqehSiVw3VHfDmlP8.jpg,1
95519,Nick Sandow,/8CTBQ7ZeMeRYDMqQQgyz2UM9tIs.jpg,2
56251,Kevin Heffernan,/hlTKoGebEWeEIeSLjejdXbWIQDb.jpg,2
73913,Robyn Hitchcock,/tQIuW5rsKV8SOps95hjInc14Y2y.jpg,2
8167,Paul Walker,/iqvYezRoEY5k8wnlfHriHQfl5dX.jpg,2
131,Jake Gyllenhaal,/1dHiMQsqiIAF9zhGvB0oJOIaM16.jpg,2
582888,Chrystale Wilson,/nkil2lcV1ViVW3kaJQPNtS6KIbj.jpg,1
46430,Jim Czarnecki,,2
553646,Brian Danitz,,2
105940,Michael Hui,/cKKqbkDBfvd4BXZF1jPZHXOouug.jpg,2
161433,Mark Goddard,/mJ8Ctib5EiS6p9aX7TDEJYLB7U0.jpg,2
65753,Richard Saperstein,,2
1077782,Gary A. Hecker,/qyBUauN3XIS2Mlus3OdGCmrUo0S.jpg,2
27267,Rebecca Pidgeon,/c8nJjBpB7zYtdnEY1GNPtUSophZ.jpg,1
59979,Peter Schindler,,2
1638387,Hugh Ross,/rHgVnIopP5D8t2Qsxr8MpCF8HIx.jpg,2
57055,Mitchell Lichtenstein,/v6zuejPCkVDa3TfwrCvCotzFYsI.jpg,2
568296,Robert Whaley,,2
20999,Mark Williams,/o43PwzXbUakOlpIjnprKlZzj7Mq.jpg,2
18355,Alex Winter,/yHtymrjOTwB82EnpPgQjIgAXdTN.jpg,2
27903,David Freeman,/lmGZ6v9vHrzvRBEzW2dvhMO06Q8.jpg,2
48965,Anthony Hickox,/tWAG2uZS9B9QTSzZJRTgWHFlbOs.jpg,2
590480,Chesney Hawkes,,0
151384,Meredith Scott Lynn,/xs7Z9eymnmNu8Z1Wab9U3ccxepn.jpg,1
87033,Julie Davis,/tVU970tt5og2GQCvAwGGTc5nNNV.jpg,1
160082,Justin Lazard,,2
59839,Harvey Weinstein,/k4UCnh7n0r5CEjq30gAl6QCfF9g.jpg,2
92562,Dylan Carlson,/bfOk23OhXVAifw635PvUrUAexFB.jpg,0
143010,Tamar van den Dop,/lIgVn6xL7yOAydxpITG4WttIu9I.jpg,0
577739,Michael Ahl,,2
93887,Gary Davis,,2
1265,Letty Aronson,/dZPK3d3TvgLEmjHQRObNZkv7OUY.jpg,1
43426,Robin Dunne,/933wsoMxTv9ovQxzX5U1Jie3nOs.jpg,2
294813,Ali Afshar,/qAg8CaQQTduVQ93M6E19NgM5Q4d.jpg,2
7404,Sarah Silverman,/arNzJUPRCMx3n2NSpa5vuCio3yB.jpg,1
545358,Amiri Baraka,/nOInV3xutc6da64BeRTqOt8EBEM.jpg,2
1150484,Marion Jackson,/l6HoWOoDV3F7i8UFTHbFwucBKtl.jpg,2
19724,Hunter S. Thompson,/ji3grQhauGNpXXnFo3jTPS3nRvn.jpg,2
65164,Master P,/crshi8WF4eXvaumY5CLmPoTyMFB.jpg,2
32648,George Aguilar,/o9Ql0dbjhjIb6ngPSmusVX67Xml.jpg,2
1010989,Sam Wallace,,2
4529,Sylvie Testud,/ctKxr2mIPIXYM6tpuxZLRUSyttS.jpg,1
4551,Marta Rodríguez,,0
4563,Susann Bieling,,0
12110,Amy Sedaris,/pNbYqv1vdYZCp68bhT6VWXsA8nt.jpg,1
92495,John Koyama,/zQzzznIbjEth6ggKTE4DdCRZHXz.jpg,0
84785,Hoyt Richards,/dDMydl16Leh037BUc7oX0XEWKTE.jpg,2
175895,Steve Stafford,/iA6mSj3oUPTgNTmfdMmTFk6qqak.jpg,0
20387,Clea DuVall,/lNCDz75IsCKIPhr295OBk1SHv2J.jpg,1
41088,Jason Segel,/49zyYG6HSQm76mN1SLmCCzgIN0Y.jpg,2
93133,Christopher Scott Cherot,,2
76904,Brigitte Roüan,/8Sx5XE8NDTBisQ9QHCQapOJ3Jaz.jpg,1
39012,Peter Bogdanovich,/jBmV2Q5htw1TEBABPuCc5BeBn9h.jpg,2
66193,Chris Sanders,/m4kZMS2J0AFjlAuwtijEmsOXYfc.jpg,2
113017,Tom Braidwood,/he5qf8nrxtpRADfKIVd7f8LPy1c.jpg,2
550900,Carrick O'Quinn,,0
1685460,David Paris,/a67IKNrw1Q1BHPixmGXVHS3yRYI.jpg,2
73283,Peter McDonald,/gPc9j1Sqn1mrShUkPMbj2subRWF.jpg,2
33527,Adam Beach,/83RxYduQiVZ19iJn4sC66jO38KL.jpg,2
81749,Manoel de Oliveira,/yDDRrKfzFhyoMkujD46ask3XeFF.jpg,0
1554033,Harry Humphries,/r90SFlMBYI77ccftj3Pm0YNkep0.jpg,2
605,Michael Kaplan,/pgME9OWsN2y3UZw1OsXbqmN2fEx.jpg,2
865,Michael Bay,/65IyBCQOv5MQuPCGr4jshelqTox.jpg,2
1336,Jet Li,/5himGJzSuLoHwqacTz7sXWqgeMt.jpg,2
6432,Sean Gullette,/mYW9HkRhFvubojfZZX5jbTXLsZa.jpg,2
6377,Clint Mansell,/sIy2nSRgQBEIz0ODFtVnbkUV24e.jpg,2
44763,Edward D. Wood Jr.,/8ZoVOGxMYwamLR3Unlkrq3rpSQ2.jpg,2
44750,Donald A. Davis,,2
102500,Charles 'Buddy' Rogers,/x5pqEDv8NB5B1bjcuB6Am1WJnoA.jpg,2
1147360,Nacio Herb Brown,/4LDF2zUhvgXvr3zsBuUFJ56gbat.jpg,0
9055,Arthur Freed,/dzPxN7pBVeSgW46YEOuCzcDbIv2.jpg,2
555890,Raymond Griffith,/bgLKQFjdhBd3LYxIzf5JhRTZRKu.jpg,2
4065,Fred Zinnemann,/w29Qt8Jc7pZd6jAX3901Y2V8yxQ.jpg,0
13340,Clive Brook,/s1LySGvfGdlQLQegB8JZkWzc2A8.jpg,2
52178,Ray Corrigan,/4HJwcqciDJPIy2OgOORGK0nQemE.jpg,2
1585518,Stubby Kruger,,0
100768,Jon Hall,/fhgBaAuy6RD0MzCn6mSaZfrKle6.jpg,2
103773,Robert Livingston,/zRTqDSKWwBkoRaV8IdqUDxYxr1s.jpg,2
120437,Louis King,,2
1433425,Carlie Taylor,,0
24937,Bing Crosby,/sKD1GauhPSBDIuVc9wrcNj9a9Wq.jpg,2
117681,Stanley Price,/4GfkeVzJcrbyIaKyJvcrhbbJlz9.jpg,0
11439,Hoagy Carmichael,/refT3oWPSER0iUaKrWFqwq3WYfe.jpg,1
84283,Russell Thorndike,,0
96758,Anthony Bushell,/zks7169ghhQH2nngo5HykXi6uFx.jpg,2
39608,John Derek,/hV7JXDiEE3o9nJ4W689JMlfCllD.jpg,0
535498,Bert Hanlon,,2
196258,Al Wyatt Sr.,/8Vh3IHU75JDzeJLf0NwTTJDaCxi.jpg,0
35320,Cornel Wilde,/irvjqmXVMSoLmZ9Tcqa9bIpRf2H.jpg,2
82388,Bob Hope,/i8F9oShrgTTLuYnVCAmmFAqRmeR.jpg,2
12151,Montgomery Clift,/AlfXmaeZaoCffoVziEmuc4UIA5U.jpg,2
121082,Merle Travis,/rJIC2LqXhDkW1gQFc31NCu5oMwy.jpg,0
85996,Tim Ryan,/1aLbG01i86jib8tATnC0DyJPrOC.jpg,2
41720,Jerry Paris,/mVcAxdJG3uFVhr5erMCOZvla9UA.jpg,2
31498,Paddy Chayefsky,/50gFYEMAv6erI1gjgjI7J8CJraV.jpg,2
67064,Walter Kelley,,2
30112,Glenn Strange,/ePUp4f4XFguUPgR9wWMTqLg2LeC.jpg,2
151333,Tony Mordente,,2
29700,David Winters,/jWKkhjexv5FJSyvbBX3DlCvFKrh.jpg,2
1824464,Tommy Abbott,,0
101891,Gus Trikonis,/c5ra8MZrWGvvCsEqU66OyjW3B5n.jpg,2
1192281,Robert E. Thompson,,0
1424000,Nick Navarro,,0
105049,James Patterson,,2
71732,Peter Masterson,/wGha0amyeXy91LRnf7pedI9AOS2.jpg,2
1337119,Nikita Knatz,,0
41258,Jennifer Salt,/oy6UyFnhLkpJ8ZDwS6IicIBt1YW.jpg,1
1390338,Jeffrey Walker,,0
14677,Waldo Salt,,2
152680,Eddie Egan,/jII3pRDiprB96WDNy7zyXCXDH2m.jpg,2
107375,Joe Frazier,/wvtzE6JDZDuW50qMFJEnGHpW6AV.jpg,2
78021,Lloyd Kaufman,/zTylEHdJL422WZ1vjEmEkDoWkk7.jpg,2
29364,Billy Sands,/84td1kDXRVYhNqISra0ereyPHQy.jpg,0
1180131,David Golden,,0
16490,Sean Albertson,,2
78157,Lindsay Anderson,/gi9U0VjrMu4YREfFCTL4eFScuNS.jpg,2
11382,Ryuichi Sakamoto,/sznCz9OIUYxBgNhn7hsd9LK5jsN.jpg,2
20640,Chen Kaige,/ApkE9y5x9hCYz1XfDZ1Tqz37LH5.jpg,2
1272361,Biao Wang,,0
5154,Patrick Dougherty,,0
134235,Jake Hoffman,/6WdRhZyEk8S0stnzdAFtbhEVEms.jpg,2
1329201,Ira Miller,,0
6360,Dorothy Tristan,/PusklwvPp6BYC2R5m9pzPXYfLu.jpg,1
65554,Olivia Barash,/qTGwaTk9ERXPXhODiTHxWHwRZfB.jpg,1
58622,Dick Rude,,2
1018001,Bruce White,,0
1033160,Dylan Hundley,,0
68794,Toby Froud,/cA3CE3sTfCk76sNPAwUTeNCIY6H.jpg,2
65298,Brian Henson,/m2Bczi1gvhnIYCGp8Fhg2QCPuNf.jpg,2
189120,Karen Prell,,1
16938,Renny Harlin,/lOCRZzC1UZfkObWpQtKxga5ZV8F.jpg,2
42882,Erika Anderson,,1
102338,Marc Siegler,,0
190040,Mark Nelson,,0
69585,Noel Cunningham,,2
191939,Kevin O'Brien,,0
59442,Peter Barton,/8ozl7XVYTwprddeyI1J19QMg5pP.jpg,2
72462,Clyde Hayes,,2
21458,Joan Freeman,/gHtOWlJ0Wvxrxtc4sOt4gbp91xA.jpg,1
64200,David Kagen,,0
19548,Susan Blu,/gxED4fq2nOzHCvMUBoxEmj9Ylg6.jpg,1
81460,William Butler,,2
61126,Tim Mirkovich,,0
14692,Nick Castle,/ecUHW93fTzJLCEZcpfvfjgNMi1o.jpg,2
15508,Nancy Stephens,/k2whMazl9OXfH9IGYqjl7d9CidH.jpg,1
15519,David Kyle,,0
11772,Barry Bernardi,,2
11770,John Carpenter,/5qgEQ9D9r8JmbBmqeLupc1jeTcz.jpg,2
1205761,Lance Warlock,,0
9986,Anne-Marie Martin,/pFOlDkjiAt4re31G57i8h7Ai7FO.jpg,1
1565918,Kim Gottlieb,,0
176448,Jack Verbois,,2
66201,Ralph Strait,,2
93151,Joshua John Miller,/aAz5KohDThwXnC17feZvPrXEj8C.jpg,2
11777,Tommy Lee Wallace,,2
15993,Michael Pataki,/bwkT9HQr1HkGBToA1Mz4ej2F6Ra.jpg,0
7144,Michael Flynn,/46QxGvHhnyAl803ioYA3wtxUHcW.jpg,2
33299,Don Shanks,/tUUwp616WfWiDTMoZZ5h2A2PD4c.jpg,0
1228823,Matthew Walker,/sjR70bpJnOxSFdpMPw9IA1tkZiw.jpg,2
63484,Fenton Quinn,/qncZNh1lbKYqxXNLQGTohRf7I1z.jpg,0
1184782,Michael Tough,,0
79149,Dylan Neal,/uuJjxlqQHkJqrhajEQq6Gmy2dkr.jpg,2
