id,gender
60073,1
1622612,1
1156251,0
164938,1
56323,1
71070,1
21031,2
9824,1
55106,2
186495,0
148389,1
148012,2
93004,2
1431,2
1418,2
139002,2
37495,2
1636103,0
76701,2
36999,2
62271,2
1745650,0
54807,2
14597,2
56401,2
10071,2
1233481,0
1303797,0
116746,0
145872,2
35216,2
68371,2
326033,2
104392,0
1775719,0
1775722,0
6546,1
23506,0
552348,0
278032,2
552349,0
552370,0
7702,2
1293412,0
237231,0
95977,0
95979,0
131873,2
1534220,2
1233418,2
108646,2
1588460,0
223290,0
1359433,0
1121299,2
1213742,0
1741097,0
16174,0
59943,2
2657,2
20420,2
18227,1
16566,2
40540,0
933025,2
74788,0
11263,0
1484540,0
573295,0
72895,0
89255,2
149091,2
115089,0
6303,0
983051,2
1022678,0
931310,2
58628,1
276769,0
584527,2
131955,2
66591,0
39767,0
76497,2
76501,0
100799,2
18598,0
552193,0
1081559,0
1201850,0
428406,0
86186,2
14743,1
14898,0
118742,2
83820,2
73591,2
101869,0
21819,2
98925,2
1188,2
180892,2
1461972,0
104414,0
2556,0
13099,0
938567,0
92704,2
1375201,0
9076,2
116187,2
95605,2
19074,0
560221,0
85945,0
67967,2
88892,2
544823,0
45114,2
44021,2
26532,2
1128883,0
39955,2
108523,0
1430520,0
1421071,0
148377,0
148387,0
1167506,0
143385,0
110879,0
110369,0
111457,2
98045,2
92993,2
98310,2
19502,2
31497,2
48443,1
1198793,0
21037,2
34061,1
34060,1
1463981,0
18889,2
20380,2
231333,0
30008,2
91915,0
47657,2
12106,0
12079,2
1077844,0
936669,1
1413045,0
53519,2
1757941,0
53929,1
1415935,0
1415959,0
994406,0
58093,2
590253,1
30694,2
1532472,0
108299,0
1472596,0
68645,1
57492,2
57507,0
1167681,0
24854,0
97083,0
1281575,0
109405,1
40459,2
141397,0
54614,0
100288,2
1213157,0
118222,2
1711193,0
548020,0
82564,0
1415451,0
99896,0
9554,0
1406920,0
62831,2
64436,2
158079,0
20824,2
56476,1
1399877,0
52654,2
509950,0
5162,2
2596,2
66532,2
1326170,0
1458992,0
1568593,0
940694,0
1139745,0
69984,2
1026656,2
57012,2
57013,2
1003207,0
1117838,0
15607,2
69359,2
57949,2
185831,2
124857,0
142915,0
146708,2
1461669,0
21647,2
146487,2
238715,0
14725,2
56749,2
185786,1
105363,1
33156,0
89463,0
62688,1
180815,0
1551150,0
60179,0
60168,0
84049,0
74989,2
41039,2
92327,1
63680,1
5903,2
1344779,0
64188,0
143210,0
82990,0
413453,2
74160,2
25600,2
1780361,0
1749268,0
168480,2
28069,2
68559,2
95060,0
101181,2
164796,2
33368,2
93974,2
35524,2
26183,2
369,2
72254,2
22598,0
88875,0
89526,2
102221,2
309103,0
116741,2
116771,2
52933,2
30634,2
551789,0
35896,2
70813,0
104637,1
115367,1
142301,0
1089172,0
17213,0
71032,2
40103,2
141357,0
40736,0
18997,1
5369,2
5371,0
137380,0
25242,0
233375,2
124757,2
1140076,0
1576985,0
72135,2
80591,1
1011204,1
48440,2
51298,2
98617,2
1108486,0
16617,2
1720961,2
99500,0
72327,2
146339,0
11288,2
1066795,0
486,2
103762,0
453,1
591273,2
44151,1
111169,2
69167,0
1383300,0
9204,2
56262,2
8358,0
2686,2
8370,2
57852,0
1282804,0
298410,2
20598,0
206366,2
54514,0
1546957,0
11109,2
142625,2
1172673,0
100964,2
176000,0
1193336,0
46912,2
97969,0
55650,2
45572,2
154857,2
87310,1
21007,2
17697,2
76624,2
36813,0
56878,0
19056,0
83198,2
999683,0
1045802,0
1379396,0
16154,2
1045684,0
938741,0
1387328,0
1204324,0
1057662,0
1625418,2
30120,0
32129,1
72371,2
72372,0
72343,0
55085,1
17108,2
1049309,0
1049311,0
109740,1
191601,2
66161,2
72860,0
79429,0
79434,0
79415,1
57569,2
1630461,2
7891,2
59357,2
7087,2
7918,2
126638,2
32532,2
225977,0
1443479,0
59363,2
21198,2
8082,0
4720,2
1426032,0
42287,1
176558,0
188229,2
51120,2
1673059,0
8753,1
60536,2
78779,2
155376,2
111215,2
1370958,0
39603,2
196157,0
9064,2
34742,1
54291,2
130706,0
51875,2
1547063,0
107476,0
107478,0
81096,2
29123,0
1321989,0
1341675,0
89674,2
1043380,0
14481,2
148399,0
148415,0
14289,2
9605,0
9606,0
122983,0
122982,0
29720,2
21223,2
8988,0
40531,2
11594,0
37126,2
1078805,0
25162,0
32995,0
1190761,0
11435,0
29618,2
11583,2
95293,2
89011,0
137742,0
142724,1
99328,0
106090,0
99367,1
115452,1
137261,0
1316574,0
235523,0
30227,2
101996,0
1411301,0
96709,0
144841,2
144821,2
88673,2
940683,2
1605945,0
1543148,0
39765,2
126553,2
126558,0
1540046,0
91711,2
132255,0
103866,2
40192,2
27187,0
548816,0
1620086,0
213504,1
46443,2
1885,2
99121,0
138076,2
1070234,1
931678,0
102924,2
44766,0
8862,2
931669,0
11195,2
239415,1
31897,0
3849,0
557864,0
94011,2
52205,0
103725,2
948462,0
1191198,2
545032,0
130394,1
88571,0
88575,0
11720,2
133709,0
1488,0
1491,0
55119,0
73677,0
767896,2
7065,0
131311,2
82772,2
82773,0
82775,0
98539,2
88454,2
38131,2
235876,2
29539,2
74637,0
1059893,0
1035927,2
1138888,0
107884,0
1119005,2
1042204,0
11993,2
545675,0
1372838,0
104452,0
1121999,0
58304,2
25182,2
72509,0
63709,2
5045,2
25206,0
89457,0
58499,2
80194,0
99339,2
55127,0
153535,2
41127,1
3335,2
1177723,0
1317959,0
19341,0
1190374,2
107669,2
41695,0
5268,2
18808,0
142507,0
105075,0
105071,0
133004,0
71075,2
45799,2
71076,2
3589,0
1609926,0
3590,0
1433965,1
27225,0
3583,1
18363,0
80482,2
938850,0
119446,0
102047,0
117952,2
1662202,0
38959,0
15045,2
69813,0
78647,0
84896,0
74771,0
547991,0
122916,2
583267,0
583260,0
103128,0
147523,0
2868,1
12892,2
15557,2
13268,2
21939,2
11809,2
53331,0
61927,2
134749,0
84892,0
96967,0
96971,0
54148,2
37613,2
553319,0
34696,0
113225,2
553347,0
83188,2
935944,2
7230,0
3560,2
126620,0
141618,0
141619,0
22561,0
123177,0
1469954,2
1101326,0
18866,2
83875,2
64058,2
80245,2
80103,2
28954,2
28961,0
109978,2
1233348,0
86250,0
1802212,2
16767,0
87418,2
84362,0
120226,0
119294,0
1248272,0
74437,2
68283,0
105114,2
35122,0
1399638,2
84793,2
1446549,1
65137,1
136479,2
37872,0
8328,2
2875,2
2871,2
2986,2
222658,2
550929,1
1236043,2
1125957,1
40898,2
68167,2
228764,0
119461,0
112684,0
1191926,0
136886,2
25472,0
69554,0
168377,2
1521185,0
10203,0
134492,0
18400,2
1196130,0
54507,2
558234,0
87623,0
1417,2
118355,2
65934,2
131728,0
98651,0
74143,2
74144,2
74146,2
89904,2
110943,0
110968,0
110996,0
21183,2
1116302,1
99919,0
116018,0
94737,0
584563,2
59871,2
86598,2
112588,2
91312,0
1122560,0
113587,0
72353,0
238650,2
36482,0
133790,2
1092209,2
1184928,0
1341689,0
4918,0
1175803,0
1093254,0
162522,0
87052,0
85693,1
127790,0
545084,0
1031497,0
76446,0
1016054,0
29349,0
75151,0
42802,2
15000,2
5496,2
33681,0
1399641,0
5498,0
575433,0
51490,0
167660,0
63073,2
1225721,0
74333,0
146977,0
98464,0
92525,1
108246,2
80950,0
146433,0
34945,0
71060,0
1098342,0
55251,0
79872,0
79884,0
79895,2
86014,2
1442251,0
1444593,2
85640,2
76820,1
82119,1
16922,0
140457,0
18865,2
132542,2
411483,0
22810,2
52260,2
143073,2
1290146,0
109365,0
203286,2
61440,0
59070,1
29692,2
43947,2
90041,2
16147,0
49362,2
554315,2
22463,0
177475,2
1133858,0
6730,2
132946,0
1538375,0
35747,2
78922,2
24990,0
63429,0
56397,2
1083165,2
62755,2
147967,2
164866,0
598841,0
30639,0
77714,2
1014908,0
59861,2
80048,0
80049,0
80095,1
57617,0
55827,2
35013,2
62941,2
86325,2
675,0
36415,0
36417,2
125584,1
124286,0
124285,2
1176956,0
55467,2
77058,2
112345,2
1217870,0
1259516,2
76527,1
65769,2
1012440,2
130562,0
67562,0
18596,0
15082,0
1072046,2
968379,2
1683689,0
17282,0
974178,2
1788613,2
74377,0
16979,1
21909,2
92829,2
66125,2
1575795,0
61134,1
6448,2
6728,2
213289,1
552516,0
106590,2
106591,0
134184,0
74699,2
73088,2
47647,0
26190,2
191377,2
1186596,0
1031357,1
57207,2
235189,0
26731,0
70703,0
25912,0
76547,2
22306,2
63495,2
63504,0
1225911,0
64101,0
73270,2
133526,1
17628,1
941061,1
69357,0
9671,0
31655,2
31656,2
6327,0
125091,0
46364,2
57637,0
69230,2
69231,2
69233,2
53384,0
9885,2
113373,2
1193665,0
5854,0
37687,2
57970,2
110170,0
95777,0
13079,2
28855,0
1852743,0
1072792,2
197346,0
14819,2
77740,1
72453,0
72455,0
227511,0
5661,2
17417,2
123199,1
126297,0
177437,2
176031,2
1231717,0
1444574,0
72897,2
75597,0
93028,0
60604,2
60724,1
38673,2
48548,2
1193421,0
590244,0
14872,2
108106,2
240087,0
30249,2
96725,2
226614,0
1104776,0
77623,2
66565,2
92904,2
1817631,2
3769,2
30099,2
1007946,2
1157585,0
1449347,0
96748,2
37633,2
24970,0
49051,0
16670,2
1174053,0
1197946,0
71766,2
13716,2
66070,2
108474,2
125588,0
34383,2
23442,2
29839,2
29837,0
83831,2
33223,2
576408,0
1287732,0
96997,0
96998,0
97000,0
113271,1
80602,2
29221,1
8357,2
1214665,0
1415898,0
4246,2
1332017,2
82092,2
566987,1
50653,0
1038590,2
1321631,0
1281664,0
258011,2
176872,0
72128,2
79168,0
79172,0
79171,2
88036,0
936896,0
5985,0
148011,0
125587,0
534016,2
12378,0
86257,2
18749,2
140531,0
1527,2
55742,0
42092,2
63714,0
1120109,0
84959,2
78352,0
1848,0
1869,0
936885,0
1163139,0
96372,2
1224272,0
96004,0
1372211,2
1401151,2
61847,0
90429,2
18323,2
20850,2
57155,2
1204226,2
125649,0
32157,2
78539,2
112735,0
33085,2
176407,2
231248,0
56247,0
19789,0
11523,0
28964,0
556471,1
550473,2
16448,2
1150558,0
48514,2
48520,2
48522,2
19812,0
143081,1
60188,2
148886,0
51657,2
51659,2
87107,2
120686,2
77109,2
939017,2
568404,0
93929,0
93010,2
18299,0
1331792,2
1331795,2
18305,2
92135,2
100036,2
14861,2
29195,1
1299400,0
224340,2
18054,0
132119,2
77921,2
107571,2
76349,2
76347,0
564300,0
1024473,2
1195066,0
75186,0
1175104,0
71536,2
1428222,0
100680,2
10759,0
229797,0
10807,2
224870,2
18864,2
12062,2
227212,0
96371,2
7067,2
1373558,0
15230,0
40693,0
1214322,0
59253,0
90593,0
64211,2
85669,1
1497784,2
219367,0
1297581,0
1471207,0
50748,0
115602,0
1317397,0
1111202,0
937527,0
5081,1
11090,2
1460509,0
58769,2
554978,0
61331,0
61329,0
40696,2
128401,2
1420557,0
74093,2
15529,2
19119,1
39213,2
1136760,0
4410,2
2001,2
18548,0
14510,2
81068,2
111446,2
40864,0
18517,1
1228866,0
70114,2
83339,2
60788,0
216108,0
105788,0
82994,0
15452,2
194756,2
928737,0
129299,2
85655,2
994514,0
42803,2
1122590,0
1321562,0
83770,2
57090,0
41297,2
80219,0
58433,2
62204,2
6819,0
1324918,0
94654,2
81493,2
117194,2
85563,2
155007,2
92586,0
111180,2
113453,0
113480,0
1499987,1
54704,2
19937,1
76453,2
69709,2
85696,2
35736,2
631226,0
102252,0
52327,2
86688,0
98835,0
1357,2
17835,2
240779,0
89585,1
109439,2
1463660,0
59146,0
37769,0
1329527,0
34541,0
8019,0
4853,0
74957,2
66264,2
20921,2
54767,2
52139,2
58405,0
2662,0
25616,2
1700563,0
54047,2
184842,2
1296181,0
951624,2
3567,2
41334,0
1179587,0
30836,2
83141,2
1232361,2
186654,2
107824,2
1584740,0
71552,1
7319,2
11351,2
1496388,0
69080,2
231478,2
84678,2
588760,0
588762,0
11284,1
1023363,0
577,2
50724,2
1692469,0
66263,1
1018671,0
1023289,0
513378,1
1538829,0
1332423,0
66213,2
122383,0
66212,2
82286,2
58800,1
116838,1
124025,0
67455,0
54183,0
15260,0
2151,1
224372,2
59911,2
67213,2
1025031,0
40347,2
61411,2
61425,2
70287,2
61414,0
37627,2
2306,2
66260,0
62644,2
2978,2
1201672,0
15389,2
12111,2
60005,2
81022,0
410,2
1485107,0
150094,2
67321,1
559457,0
127963,2
1101368,2
75559,0
55622,0
56024,2
45255,0
45081,2
240127,2
58448,0
5541,2
5542,0
19859,0
14086,2
198150,2
70520,2
81773,2
79712,0
79715,0
79721,0
93719,2
58767,2
134454,2
85178,1
1102098,0
231509,0
1963,1
54397,0
273,2
74910,0
60136,2
206410,2
1128,1
1139807,0
1388878,2
929638,2
27992,2
223106,0
31699,0
97864,2
69225,1
74091,2
84914,0
149337,0
1234026,0
146712,2
129620,0
10491,2
4671,2
908,2
2239,2
154,2
1099099,0
12509,2
898,2
156,1
156108,0
143566,0
111832,0
62439,2
33935,2
51684,2
61373,2
427964,2
61379,2
61372,2
1324,1
96209,0
1029293,0
1088537,0
88897,2
85777,0
52235,2
52971,2
116158,2
88856,2
102548,0
55921,0
126232,2
31074,2
1050815,0
1019014,0
134811,2
214919,0
33273,2
95956,2
550448,0
41540,2
57429,2
52849,2
52850,1
62843,1
62850,0
19278,2
229345,1
60528,0
60532,0
1435655,2
60537,1
13927,2
23493,2
538297,2
166436,2
11758,0
72731,0
58920,0
52997,2
7967,0
5714,2
227449,2
1692298,1
59059,2
16716,0
40645,0
1380003,0
40684,2
193339,0
40716,2
40723,0
40738,0
132315,2
1549740,0
1549741,2
57564,2
57556,0
52450,0
1018071,0
5303,2
1260146,0
1045964,0
86924,1
86204,2
231287,2
232645,0
88919,2
88913,2
88918,2
88914,2
62763,2
1150,2
2746,2
3146,0
31943,0
47415,2
113807,2
143725,2
132257,2
119356,0
84156,0
102564,0
108916,1
62783,0
21437,2
68885,0
85822,2
67980,0
64105,0
2836,0
19000,2
554908,0
3110,1
16378,1
59466,1
107148,2
554890,0
117841,1
1431012,0
147743,0
88857,2
931504,2
68946,2
27580,0
60858,2
1629453,2
57824,2
56540,0
52605,1
132452,0
8352,0
8359,0
230088,2
62856,2
1658519,2
6569,2
63677,1
27999,2
16888,2
85094,0
85098,0
85117,0
98812,2
38887,0
1443286,0
7940,0
8078,0
72753,0
8297,2
239261,2
85942,0
123968,0
1016074,0
1477266,0
1735912,0
45634,2
29222,2
67600,1
930569,0
55012,2
1559325,0
131408,2
1098924,0
60618,2
52905,2
132118,0
170820,2
84110,2
77328,2
5512,2
112044,2
60491,0
15326,2
143822,2
206531,0
9027,0
1162853,0
43796,0
5017,1
4857,2
236611,1
1211868,0
65643,2
116147,0
101393,0
1378398,0
1192947,0
225175,1
3767,2
1681201,2
77234,1
110144,2
40250,2
945277,0
69838,2
994213,0
58795,2
143620,2
41029,2
55710,2
58733,2
1245641,0
45426,0
89843,2
41134,2
234821,2
20434,0
60849,2
1272770,0
1272771,0
70282,0
1228835,2
1825452,0
1196122,0
1714916,0
60828,2
60804,2
60818,0
18510,0
112023,2
141404,0
4341,2
9165,2
29215,0
1045535,0
119308,0
1099841,2
1007093,2
33810,0
123465,0
111343,1
123271,0
126507,0
1578092,0
1188580,2
238393,2
52342,2
75636,2
17458,2
39986,0
239945,2
45407,2
221944,1
206161,2
76674,2
76675,0
236073,0
1083253,0
935976,0
60899,2
24616,0
1375038,0
27221,0
67717,2
415820,0
572511,0
8373,2
1402540,0
1467877,0
124660,1
4292,0
4278,2
17380,2
213438,2
92487,0
27105,2
171297,0
71929,2
71930,2
71938,0
547,1
35793,0
130957,2
45173,0
939251,0
31136,2
45106,2
42016,2
119846,2
52700,1
52701,0
86626,2
951475,2
74376,0
51666,0
187812,2
1455497,0
1083451,0
45648,0
1198454,2
59077,2
61368,0
6274,0
9396,0
1529,2
53107,0
999620,0
78040,2
135800,2
19760,2
36546,0
40713,0
920732,0
1410202,0
1476065,0
928572,2
210386,1
86726,2
80999,2
53938,1
1196815,0
168435,2
69153,0
1030544,2
185040,0
1545469,0
1195354,0
30288,2
1501053,0
1552863,2
59040,0
59044,0
59055,1
78437,0
12115,2
31273,2
61415,0
77523,2
155324,0
147729,0
69678,2
10709,0
10702,2
11354,0
270400,1
44879,2
3356,2
1426475,0
544845,2
1224999,0
66839,0
87158,1
1089170,2
1083229,0
1332515,2
41091,1
930710,0
1593249,0
225656,2
1185079,0
5970,2
1359505,0
1359517,0
32804,2
22233,2
85550,2
86500,2
932632,0
86283,0
29347,2
223806,1
131946,2
1592503,1
1657806,1
20134,0
1663,0
32685,2
75913,2
48327,2
1546102,0
52268,2
132935,0
78550,0
551822,0
213476,0
74245,2
79580,0
72208,1
62888,0
42095,0
6759,0
1260745,2
21769,2
13235,0
61113,2
78871,2
20674,2
59660,2
59651,2
60971,2
60966,2
1219130,2
107555,0
1157635,0
217046,0
64342,2
1077878,0
59413,2
63220,1
176711,0
76242,2
78064,2
138098,0
88445,0
95999,0
106388,0
1117287,0
1358149,0
1858012,0
1858019,0
1347722,0
1858046,0
1209899,0
39189,2
182327,1
52842,2
514369,2
88712,0
137296,0
92491,0
1535124,2
1306608,0
83873,0
222316,0
172169,2
172170,2
562189,0
17288,2
1089920,0
1330749,0
67373,0
1094960,0
11,2
59294,0
59298,0
38785,2
234408,0
18186,2
30636,2
1790449,0
54229,0
54232,0
227439,2
121830,2
1077830,0
122451,2
60206,0
1206152,0
74339,2
16933,0
35028,1
48138,1
87908,0
1111207,0
213070,0
19155,2
7628,0
193946,2
1781325,1
1691382,0
58910,0
91609,2
174313,2
77872,0
87203,0
1163608,0
49314,0
235548,2
40333,0
40334,0
1178210,0
23438,2
93285,1
83586,2
1551522,0
1432509,0
1011224,2
76982,2
64446,0
118489,2
45127,1
1169284,1
77347,2
55936,0
55934,2
32258,0
32251,0
125412,0
144679,0
101605,0
12905,2
15774,0
156658,1
1396395,0
144791,1
42741,2
60859,0
1535865,0
89157,0
1783299,0
1014027,0
138392,0
1363720,0
585666,0
60504,2
1127491,0
115611,2
73107,0
1081074,0
1385478,0
74124,2
209680,0
1417679,0
1631516,2
221857,0
93991,2
92013,0
95109,2
24529,2
62861,2
62863,2
62864,2
146598,0
95866,2
179632,0
88620,1
1280234,0
1411061,0
129952,2
37628,1
26882,2
139857,0
1030402,0
85426,2
135658,0
135662,2
574389,0
441778,0
937104,0
8568,0
1606844,2
54709,2
54710,2
54713,2
54716,1
54719,2
54723,0
54726,0
54732,1
44138,2
228881,0
50539,0
101831,2
101842,0
101843,0
101846,0
101811,0
35550,2
21321,1
179861,2
1003934,1
1084247,1
54201,2
28518,0
3774,2
62539,2
8054,0
1204225,2
101045,1
122282,2
210056,0
1114295,0
85519,2
108216,2
98953,2
87661,2
559371,0
122549,2
1534692,1
65125,0
65127,2
13152,1
928577,0
1431569,0
1608789,0
1639187,2
23799,2
113570,1
1662136,0
1648164,2
1546180,0
204339,0
1329415,1
1036843,0
1554915,0
1621932,1
235025,2
59099,0
307141,0
56214,2
230554,0
238960,2
1090026,1
1347915,0
19069,0
230745,0
230746,0
33311,2
10908,0
91452,0
101251,2
1140109,2
1216495,2
1412213,1
206946,2
1579312,2
69991,2
20725,0
239794,2
1765870,0
79981,2
45785,0
104668,0
42292,0
135795,2
933579,0
1777027,1
1293037,0
39298,1
74657,2
74658,0
209513,0
1315940,0
125862,2
1263,2
1434225,0
84702,2
237345,0
53977,0
53978,2
35810,1
35070,2
66599,2
1075144,0
964035,2
57708,2
69538,2
1574780,0
1411803,0
116409,2
1222403,0
1125485,0
589491,1
126774,0
150636,0
63169,2
65833,2
139150,1
1346110,0
76999,1
1838468,2
63882,2
87193,0
1490062,1
1633091,1
239574,0
89980,1
37035,2
232517,0
1085278,1
1277724,0
77277,2
1392612,0
11451,2
7234,0
1162288,0
58080,2
38416,1
1635402,0
1629881,0
543377,0
147483,1
100891,2
40863,0
45400,1
54520,2
1031748,1
51990,2
328645,2
97532,0
27771,2
64722,2
131822,0
82885,1
62797,2
30129,2
51457,1
25703,1
1173002,0
63111,2
57173,2
2303,2
74131,1
221553,1
1210045,1
136532,2
131685,2
118772,0
1034549,0
45192,0
129884,0
150488,0
139538,0
139537,0
53431,1
63071,2
92073,2
563074,0
963887,2
1512040,0
1376390,0
261224,2
1565490,0
54515,0
63674,1
1017831,2
71797,2
92943,0
56097,2
231199,0
1037760,0
1585929,1
77750,2
7433,1
84292,2
59919,2
52538,0
66843,2
55049,0
55052,0
42650,0
9147,2
123286,0
123288,2
96172,0
94664,2
563413,0
72299,1
1031960,0
72280,0
137955,0
137962,0
83854,2
593182,0
1551776,0
1111803,2
1426334,0
545603,0
545604,2
983343,0
150956,2
1063229,0
58063,1
586066,2
95640,2
1342492,0
1693160,0
108815,0
587952,0
1125362,2
39204,0
1173215,0
1136392,0
129565,2
99689,2
1223862,0
150385,0
85034,2
76278,0
928258,0
81053,0
939990,2
45052,2
55392,1
55393,0
19769,0
347335,2
5693,2
61789,0
74089,2
1224686,0
554519,0
216126,0
933134,0
11099,2
111683,0
1114855,0
1221716,1
17704,0
939869,1
1209705,2
1209709,1
1004624,0
1096679,2
1429470,0
66555,1
66668,0
543505,2
27977,0
1000369,0
26048,2
914288,0
102744,1
69500,2
559374,2
229459,0
229460,0
204408,0
1427715,0
6957,2
95339,0
1093136,0
933278,0
78720,0
86324,0
57741,2
57742,2
946051,1
45416,2
15084,0
1440932,0
119403,0
87459,2
129985,0
26744,0
1288829,0
996242,2
61647,2
1407372,0
1553633,0
125361,2
224204,0
33573,0
128327,0
134877,0
134878,2
1197570,0
354606,0
115974,2
1213603,2
119590,2
76811,0
1075146,2
8360,0
1366360,0
1117748,0
1287658,1
1741927,1
558860,2
670,2
7929,0
66681,2
1514160,1
95128,0
93290,2
84429,1
931246,0
238563,2
222885,2
1361164,0
89914,2
15778,2
101144,0
1360614,0
63168,2
29875,0
31058,2
13017,2
10931,2
12020,1
1315003,0
78497,2
39905,0
18415,2
939123,0
140217,0
74958,0
96295,0
1341669,0
559150,0
82624,0
231869,0
20579,0
1233165,2
1560018,0
1692696,0
208139,0
73609,2
84392,2
108727,2
84459,0
1488513,2
61996,0
1488514,0
1186229,0
12524,2
95903,2
942967,2
108908,2
17120,2
169334,1
78000,1
24528,2
1235786,0
56198,2
84075,2
164640,0
37124,0
1066151,0
1455628,2
59374,2
77917,0
84833,2
215257,0
176043,0
87472,2
19983,2
121868,0
175710,2
34021,2
74574,0
145221,0
145222,0
145224,0
15605,0
141372,2
145691,0
964889,2
45535,2
15901,2
9566,0
366785,0
71551,1
15149,1
143593,2
79795,2
31409,0
965129,0
1020057,1
1009511,2
208343,0
1181412,0
52961,2
77309,0
552001,2
9956,0
47737,2
64190,2
203227,1
1723719,1
96624,1
1453844,0
1215771,0
23776,2
113868,2
118490,1
94075,0
64449,0
950773,0
143675,0
130495,0
1172813,0
120859,0
1517894,0
1567072,0
76789,2
85456,0
574355,2
22214,2
84029,1
20310,2
133693,0
74950,2
112281,0
112280,0
67075,2
79759,0
279,0
84149,0
124283,0
130566,0
113461,2
224079,2
1538303,1
1251352,0
76352,0
61819,0
137143,2
87224,2
34264,2
1018474,0
64155,0
933065,0
208282,0
15892,2
56856,0
67696,0
62357,0
72233,2
1099017,0
1127782,0
20267,2
24792,2
296085,2
544818,0
76962,0
1594173,2
36208,2
928543,0
81928,1
27875,2
27885,2
54274,2
43708,1
103041,2
1116091,0
1389956,0
1246393,0
99904,0
1635482,0
1837418,0
96041,0
67447,2
1116399,0
28586,0
30052,2
1202530,1
7468,0
80207,2
448206,2
1506768,0
14630,2
1077813,0
115920,0
80013,2
80019,2
1845219,2
84276,0
98333,0
84271,2
91315,0
64055,2
1334132,0
68740,1
83872,1
114105,0
132755,2
132756,0
94931,0
132749,0
132761,0
84827,0
1457268,2
118303,2
71378,0
76315,2
77777,2
75814,0
21870,2
75817,2
1464956,1
1424184,1
1588593,0
74441,2
76686,2
144128,2
72949,1
125603,0
1029082,0
587444,0
28715,2
117522,2
12897,2
586089,0
533023,2
127841,0
1214835,1
134812,0
76424,0
151380,2
119592,1
129750,2
115128,2
1576633,0
552254,0
57194,2
448526,2
88341,0
1628237,2
1350254,2
64618,2
256170,0
119589,2
119591,2
208664,1
120572,2
120573,0
1391805,0
60399,0
61860,1
126970,2
20658,1
1123067,0
76532,0
173146,2
149495,1
1086858,0
87009,0
1321750,0
208519,0
17748,2
223021,2
61510,0
1377224,0
99096,2
1347730,0
80988,1
210157,0
587411,0
936666,2
65630,0
11652,1
82561,2
1086576,0
98082,2
961616,2
151075,0
187517,0
1168314,0
1168312,0
223690,2
87441,1
78326,0
59824,2
59821,2
59820,0
62358,2
1204244,0
83041,0
986460,1
1194207,0
16863,2
3029,2
1331195,2
11449,2
85236,2
40718,0
107771,2
35953,0
40742,0
50739,2
1206190,0
1307787,0
1314543,2
213294,0
78464,2
1394591,1
80886,0
78890,0
92489,0
1402687,1
64227,2
107639,2
142521,0
104197,0
1086433,0
111636,0
54794,0
1353649,0
74251,1
17306,2
5575,2
181879,0
182213,2
1080735,2
1278371,0
85743,0
1235227,2
142292,2
1181878,2
237784,0
993483,0
1295700,0
1643522,1
39759,2
980050,2
26738,2
1189077,2
29396,0
99481,2
52994,2
206485,2
1128273,0
18969,1
60047,2
69074,0
54942,0
65569,0
77270,2
1519412,0
7960,2
84496,0
122937,0
3535,2
583687,0
113211,2
95568,0
84300,2
109889,0
57130,2
11214,2
182174,2
76919,2
76920,0
930709,2
1185618,2
64612,2
127896,0
71080,0
1112446,0
119083,0
1420,2
32146,0
996580,0
205082,1
1089413,0
234837,0
234836,0
1508409,0
66150,2
87055,1
1287037,0
126152,2
67630,0
5839,2
5838,2
77775,1
1278502,0
224456,0
85773,0
90492,1
1237107,1
20181,0
34799,0
1664466,1
975646,2
1016035,2
79082,2
111651,2
1382923,0
108765,0
92493,0
108768,0
33155,0
82191,2
82194,2
1308381,2
1208891,2
1106899,2
84760,2
110718,0
1294674,2
1719799,0
77530,1
563909,0
76554,2
49555,0
76927,2
133140,2
116752,0
204880,2
1315387,0
1139399,1
1646254,0
42930,0
84834,2
94309,1
70161,0
185795,2
1251,2
64295,2
18570,0
11532,0
103393,2
76021,2
124713,0
1428980,1
1800837,1
202930,2
543843,0
90141,0
90148,0
46861,0
1331817,0
74878,2
92591,2
207199,0
1724512,2
82698,2
34934,0
219396,2
132184,2
132185,0
1513379,0
16435,2
59879,2
94431,0
84296,0
123410,0
123414,0
123423,0
1087451,0
239223,0
1555364,0
117169,0
221727,0
82102,1
52444,1
201639,2
216147,0
406191,1
107446,0
155267,2
89909,0
54758,2
123515,2
63449,2
95552,0
230223,0
1013742,2
59958,2
31027,2
113880,0
1084990,0
23620,0
1001932,0
125354,2
1879266,0
86365,2
110916,0
94815,0
1411677,0
1397771,0
1388294,0
1694504,1
96016,0
1247272,0
1269761,0
1110887,0
148066,0
1120599,0
232866,0
3099,2
228921,0
557134,0
150605,2
71353,0
240888,0
228758,0
91564,0
1328821,2
91559,2
91561,0
1328815,2
144826,2
136168,1
1155933,0
148321,0
148317,0
1240507,0
65310,2
1291355,0
8356,0
28242,0
60544,0
62119,2
1338421,2
86037,2
1397895,0
89193,2
992097,2
1004835,0
1004836,0
34894,0
1332433,0
83915,0
170625,0
1615580,0
50462,1
559679,2
62369,0
1676840,2
1676849,1
933119,2
40729,0
1417466,0
1448276,2
109976,2
17016,0
173011,1
110086,2
96118,0
19503,2
47061,0
222318,0
1091507,0
222322,0
1029069,0
237859,0
56937,0
23216,0
116910,0
2891,2
55339,0
55335,2
1184399,0
145189,2
1340669,0
7885,2
5287,2
63453,2
1813312,2
3698,0
